Municipality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Palau de Santa Eulàlia,2.8923688677320913,7.115227888422745,3.6440845363426244,-0.3441816072069327,1.7580964624245996,-0.7726137538739507,1.0555593241447294,-5.533199869696248,6.414152363780137,2.382891267501039,-2.6495404922147694,-5.030369931049614,-2.1551688546697325,-0.7148475197040167,0.08522478832160889,3.4922325137834296,-3.0319686268070596,1.4639722287229529,3.1166821730824568,0.6693232178695194,-0.4571313072821961,-3.607824963002574,-0.10407624080516807,1.2736524599393457,-0.7091080928971272
Palau-sator,2.134840226185296,4.908976260976058,2.825177655461364,-3.5156145552383653,-1.9355971277771518,0.5500051307334812,0.46486920456959874,-1.0129549220229628,1.9623773476839097,0.15353056562688672,-1.7756879870808266,0.035268311897614465,-1.4232285352073488,1.3322769244864832,-0.034524670799992226,-0.9250166294198706,0.9245943609398997,2.366646651938737,-0.2696907846848161,-1.9927367179657751,-1.8903305173164537,-0.6412504004692646,-1.0864338182474276,-0.14767527094861785,-0.46310943400305504
Palau-saverdera,-5.266683968813643,-2.3235527897513437,4.966428732939441,-3.242988256297364,-0.5264285686902878,0.15971382505586224,-3.2391216871874273,-2.0460960494327014,2.1696671662399982,1.2482320008954326,-2.1654448284377006,-1.4880941923608586,0.16301557931317162,0.5176107272032848,-0.15822698465417329,-1.477743333933298,0.8932218580426635,-1.0511045060849868,-0.1530240723318226,1.8744535592893765,0.4416443661533405,0.3681683563311049,-0.19308945407731207,-1.170442946604784,0.6288202355354096
Palau-solità i Plegamans,-4.6636869529330625,2.8392007944008637,-3.0884046862574293,-0.35399498754268827,-2.403625781371769,1.0156755361863221,2.350132449284221,0.9098539820870165,-0.7849448883300676,1.7514352170249368,-0.008770799191540637,0.6017790625471093,-0.008222404051259043,0.38314333924742583,-0.24669532762679863,0.2396637220037182,0.2844500065900613,0.290795659081239,0.528476109831366,0.39337898339389793,0.34521118387790334,1.3423768281814137,0.5188362584051697,0.05742291771509779,0.06762660197139685
"Pallaresos, els",-6.213177833523122,3.414454794149751,-2.7122572337282453,1.9983377903563782,2.842255593441655,-1.8802881372330913,-1.516172360093416,0.4293829437981197,-1.5124928274930811,1.590585001285017,-0.5096112536046215,0.8590054180209072,0.2724651655348755,-0.40601387956707297,0.5775775580072241,-0.6371939071187065,0.5466063069913968,1.528230533209474,0.8078575504858144,-0.4380545007217099,0.5015857513507013,-0.5078912840830583,0.42886840251820546,0.2256245231244386,0.16236956224006666
Pallejà,-4.811822251619068,2.141407831558313,-2.5427076796414325,0.7063484979857403,0.0991462518762319,-0.4834708287324548,-1.21819010465044,0.2484013632170447,-0.5803491110234498,1.5138245125917893,0.47530148976809483,0.7368917005801552,0.5765349175014912,0.11907304441395411,-0.2941625400067592,0.1650443203369912,0.3535941435544204,0.35812734287349274,0.19775415642011485,-0.08145023817157718,0.2387569822361411,0.03723289723346956,0.14934357339462553,-0.10133697832674089,-0.6809798219890543
"Palma d'Ebre, la",11.046799590479282,-8.433804667631,-1.8433391443344471,-0.6747506350237925,-0.9242251692592127,0.42099838484773533,-0.37742729177895035,-1.5215520604114023,1.0924777737961793,2.1677948999890897,1.156499463227995,0.8336820270710132,0.15484825767907623,-2.1920341394242313,-1.097936359975246,-1.459948799477922,-0.011247722798437063,-2.6123814200769395,0.571387480512479,0.24730528325170517,-1.460132895519633,0.9975102935057899,-0.2644207263964993,0.3744433899340827,1.043081179546644
"Palma de Cervelló, la",-3.225774049356016,3.165329205658909,-2.9040697155224,0.5379020682411892,-0.2529666117172029,-0.23902034992856988,-1.0558331434534967,-0.06933763884766972,-0.4704733215414915,0.3900594261437362,1.3832290289062557,1.5180763634959373,0.1385882815395641,-0.05442795374432059,0.5510290521933363,1.630199656449965,0.40782887942988233,-0.41734230543061757,-0.9488361607038716,-0.16993961178132322,0.31428180674221573,-0.1594994084982359,-0.5686694152768389,-0.45799892066475933,-0.0028050608876776595
Palol de Revardit,-0.09282012210845213,6.692601269359842,-2.0127761171396146,-4.533548711682458,-5.231849262261996,2.64437743576495,7.742702900753913,-1.3688395726138192,0.21237948310617102,2.8404786327107057,-1.1483194801574903,-0.10189572570137495,0.7028568755828231,-0.4816101812403308,-0.7320438195081479,-1.7816219850869144,0.16996366986444336,-0.30398697990160845,-0.6358826376769492,-2.4476633515966957,0.5525828986126561,0.03542678483082237,-1.3170633242718564,0.3167098670314087,-0.5165815679240238
Pals,-2.144380818000633,0.07943112618786378,6.996080403362009,-1.1084643111203054,-3.207379825935947,1.8454499558899677,-1.892928455664144,-2.628570426714589,-0.8308904132359122,0.1273156408844186,-3.7032022772637454,0.48365806811830764,1.5060591960267982,0.9451900942424656,-1.4478437363538388,-0.24093315427197676,2.766797661426605,-0.8287998499650652,0.997854161833369,0.8695309590143697,-1.1240990822074126,0.23264688245789003,-1.3798105166813879,1.534351496533192,-0.5044382666181786
"Papiol, el",-4.417788453647452,2.0052060745438416,-2.1132837048166744,-0.1751717774858472,-0.7755182042622192,0.17818894789508444,1.0515299838120735,0.6033398643154895,-0.6928475901476165,0.9769540965312337,0.38600591144261026,0.8274372901708045,0.28635190639757874,-0.17565308760753623,0.18658675513962683,0.32293917994339005,-0.48098212631724147,-0.5716336483078384,0.18827143603258592,-0.8627416633354775,-0.3522464587360744,-0.5886173787559577,0.043716384001046694,0.16207947210582282,-0.8627897450372125
Pardines,6.073315304889335,5.821723873814629,1.4949526824071764,-1.35685382399615,-0.6197898528222678,-0.42877419969641223,-1.959165174337564,1.6563393921012877,-1.1860752832129513,-3.009833367100757,0.7219277522227419,-1.3027044462266768,3.0359363824365593,-0.3634828344526196,-1.00391717341778,0.3765205807038576,2.3467865085697377,0.809212375335687,0.18864428099279504,1.7238726942951175,-0.0067720110239543494,-2.1052986695279157,-0.667050256357342,1.1101386369967183,0.4544795217102788
Parets del Vallès,-4.879089084199675,1.4513285301923726,-3.102015565816189,0.784278410603995,-0.6180354165189268,0.04761493141090214,0.6388904781199287,1.6376111936466473,-0.4446176039679564,0.5136549421075169,0.8072196347913608,0.48256482914813636,0.35490005776058814,0.5738110786281796,-0.669419085493815,0.4652026401027656,-0.07597388853935624,-0.2341275686691636,0.3414344316713401,0.06829753013480644,0.10543329756872923,-0.5606910381425955,0.1551901636729645,-0.01772055331959368,-0.8138354917855245
Parlavà,1.8622702430844331,3.247427386690961,-2.554176035481843,-0.3638157055246878,-0.7605100166175373,-0.19045984963037066,-1.9988971916841018,-3.080977573198044,2.8736854316064266,-0.8600146416321116,-0.2837586390280271,-1.0765791344230646,-0.8995107048760248,0.08087605941778803,0.3026202221210153,1.3455186488910338,-0.34997890173491536,0.10997688513807584,0.1214923241907658,0.07751966395241566,0.23572527650353697,0.719452217399756,-0.8951054262515291,-1.1196498413291895,-1.1900855954383225
Passanant i Belltall,13.330069397714938,-4.1374630092023175,2.4800296489304854,3.7839215556233654,1.3821030273421204,-0.6236075774836611,1.9076189329330704,-2.440967675441311,-4.56831484764051,2.10541680359855,-0.45342434307712054,-2.3723990565311954,6.358862108082605,15.635232355220406,13.907025006041014,2.192760780971365,-3.2301997592077853,1.107678491375144,-0.2583182444773343,-0.9596452710537564,1.0017094205827723,-1.8309316003991327,2.1766882264529834,-1.0697110968137973,5.030997007621998
Pau,-2.697408315187689,-2.052014951188622,5.4432697336721665,-4.19139308286302,-1.5728107104508342,0.49249108198045594,-3.0252614565781903,-3.108729140269659,2.32649307307798,1.6214817859653112,-0.1171205802681179,-0.5905357624967316,0.3676807993735162,0.8969380338282008,-0.0910112606167106,-2.8668479135158065,0.547007332132603,0.39889351633822145,-1.023055124941789,1.935499845015637,0.2203222575265983,1.127755488457901,-0.0028507696398752955,-1.0184258416847531,-0.4829964227629267
Paüls,6.551769174418257,-5.232530711709246,-4.5693122518842015,-0.9207280998489191,0.7306432736113112,-0.8013895313008573,-1.7677472348777905,-1.2546666116342962,-0.14976196152731155,0.8815332901698459,-1.644393926807942,-0.27635566778098863,1.1735485196664508,-1.7845010726044872,-1.8422758432849138,0.8176244857685295,-0.7356704645205107,-0.28678361577939726,0.39130026402532764,-0.10434523485002815,1.9155252634171325,-0.4506206147694936,0.6585679066710598,0.4766295533220235,-0.21426033613644316
Pedret i Marzà,0.8117604884588498,4.964187537635236,0.19266150410883426,-3.4836210379378247,-0.9216787509623514,0.3670900484489113,-0.16378206145874824,-0.579438954035547,3.493240808531501,-0.8109959602871005,0.4612715427434072,0.6763983074782401,0.42931361577788657,0.7420574730404588,1.534844965443327,-0.8701363138190302,1.20418361418097,-0.5698349745147591,-1.1191649386878357,-0.16983929061733932,1.4823747363214663,-0.4065286905927664,-0.7619189200025622,0.34875134445769335,-0.03208770554789164
Penelles,6.104508976374258,-3.2050319812067145,-0.0655885430690719,-1.0561762130869219,0.8452940021454701,-0.4274985868814207,1.5224026648746072,0.8991516602991851,-0.8203267100978404,1.0283902529273312,-0.7377045398164008,-2.168227286204017,-0.021387376818265937,1.036077009761268,-1.5987493158446837,1.1164194092108348,1.388173028723025,0.6536485170837354,-0.45807767248404074,-0.9822327328132084,1.1308442681235757,-0.7691931243356063,-0.6727719662481055,0.7425490691868766,1.8438316120689864
"Pera, la",0.6479848371535519,1.6978195583692073,-1.2870012648119744,-1.386915794059826,-1.6652437506801179,0.65578103347489,-0.42333416544266184,-2.054374277313018,2.1467106049752083,-1.3170741820939087,-0.17782298140884117,-1.7884535399726706,-0.2960464951693708,-0.09198050301471963,0.5483812219003585,0.7935918508169773,0.06500182079177014,-0.6860760135639165,-0.8700768761267219,0.15022200903949687,-0.36530184732265475,-0.4442413522984829,-0.4064231205549445,0.45278594252362164,0.20224021456430857
Perafita,2.525147658453442,0.9694534585456129,-2.0589881240330046,-0.7816685208349204,-1.204360832250736,0.20967503329843223,0.36397375843855645,0.05058760390500246,-0.5876124524581283,-2.218189419026998,-1.553546437170472,-1.2006455136911818,1.6441793323148002,2.566508683480558,5.007259672346167,-0.3680226527881865,-4.795284352295291,-0.2609082576551433,1.8863944871730614,-0.026638525972783704,-1.2744963499629252,0.08666735784263051,-2.470393196041799,0.2507012608743295,-0.8476155818665014
Perafort,-5.761734569399598,4.62979699096659,-1.3148159184512649,0.3696155535522605,2.352921412916621,-1.4255208232632177,2.67988391708391,0.4173141406273113,-2.4015032127380684,2.1945668310961173,-1.3804144590712453,0.45157819298081076,-0.43225295086207166,-1.3813146428332383,0.2556810682223069,-0.5283173630925798,0.9920659851058943,0.45134156319737606,0.09571591875730556,-0.33722897380155675,0.6798434275973914,-0.8974030276624163,-0.3279520544082645,0.5235472426976462,0.1542785944958059
Peralada,-2.270745687834215,3.274935413764815,0.9855013658262803,-1.786093772614957,-1.7258167515933753,0.3293345315464783,-1.3561818550094387,-0.1127960633686958,0.3247707229817218,1.271624808632659,-0.8032464187471567,0.20745155002898494,-0.2723699407032322,2.4605024330038745,0.6313064711892409,-1.0247259334095453,-0.9323529988181346,-1.2047866368443474,-0.9869943453995139,-0.4611789939605898,0.2660199371156438,0.5519801906463954,-1.2082050099924515,0.18578042632813563,-0.04058771096012003
Peramola,5.261057747772422,-1.144184761404073,2.121602736496125,-3.087438269519045,-1.4596214793701126,0.9740135289061461,-1.642822117702807,1.5496851909922194,-1.7696039984360852,-1.2770409114926817,-0.12587873957831075,2.648952775548676,-1.3883360273704006,0.305934751698881,1.4108193409061454,1.8836875522684156,1.6501524907648009,-0.7752546162735267,-0.007901047533996897,-0.6954090116803504,0.9795355169010568,-0.7051353464311688,1.7286591757836898,-1.5214197915714702,0.028902625516979016
"Perelló, el",-0.9278938048626514,-6.692345425551334,2.2362948746368048,-2.7305553872473074,1.0584544720262294,-0.3015379481863601,-0.42313534759519206,-1.8042279136805703,0.2980088694398034,1.4611397957331653,-2.3263523753848125,1.246351196128422,1.1902445048015757,-1.5522133705638015,0.6432243874903616,-1.05681514904062,0.13436700464165513,0.20367109410377493,-0.47114183389409553,0.31434244678235346,0.5795425817041937,-0.523710483931352,-1.0402434892001522,-0.8548828414513482,0.4803685346310873
Piera,-5.691201231004433,-1.2981868784966044,-1.127527027302991,3.8289427242797234,1.4322779443687301,-0.5615753939837057,0.21127300561548573,0.7936847604703421,-0.07734258489244268,-1.0936296144521036,-1.2304944555921482,-0.42553727798027136,-0.7424535159749449,0.6611999617077547,-0.36796150363349783,-0.20517028216727273,0.45462375383928394,-0.22174773747487356,0.1766245321533696,-0.04386215716761559,-0.09334941003408709,0.02417432204975285,0.2450373185132451,-0.21869176610679383,-0.49291567404156084
"Piles, les",3.442511543329102,3.772184785216508,0.85796066673019,-0.5967604202413298,4.465216966036017,-2.979525213084701,-0.1519257017026175,-1.0893160494926102,2.3850521364406414,2.3960619950056787,-0.8637118279795011,-0.11949614960286481,2.5468589635936096,-1.2934492705993605,1.5141466949580962,3.2842177298540065,0.5346561233249877,-0.7889393992454897,-1.0295832589839464,0.8085369686805459,0.6286815451851484,-0.6740612149743259,0.4674622957902001,-0.6545237657700744,-0.5387019598793471
Pineda de Mar,-5.76870217371588,-4.9293360699228925,0.22047992881360398,3.1764790341362104,-1.3636120445816051,1.2344974826172337,0.19564464236800388,0.5914799220846801,2.831503847757631,-0.9270242032654431,-0.2345867210448907,-0.34631299739383076,0.1853398938416358,1.2280514087882806,-0.9460999061071039,0.4293485764688629,-0.08639102129670063,-0.32290938651876944,-0.13052456790222555,-0.4546774462900318,-0.30607056960294715,0.11118767291265644,-0.7239621080692924,-0.32895525453860597,-0.13163687018612708
"Pinell de Brai, el",4.322605850792577,-4.922860426572823,-3.377592031246246,-0.40521534469827364,0.2807432146620197,-0.5336674343197997,-0.20108236696403253,-0.8746058997598077,-0.8510194266231077,0.2850122389098688,-0.5747512953012545,1.436740313539303,0.4206198456981582,-0.8236277495957649,-1.2829819052872815,-0.6593667091862851,0.3422400989369588,-0.27244474158495285,-1.218746763703765,0.055084107574896554,0.6525751317125129,0.9615605614708462,-0.7073207844355062,-0.6686636161220066,-0.1865353875692661
Pinell de Solsonès,13.13583934030508,3.6058144448417178,0.5220033838109671,-2.6066591324583723,4.464739852353736,-3.7888151223760973,1.6892308846227342,4.917103555636033,1.36249146133636,0.0902823925752714,-0.5594284139844412,-0.5519238733669014,2.023710171761406,3.241145237004621,-3.0679423592424104,0.8805076334944635,-1.1929527251327698,-2.195262761855244,-1.9134297689056654,1.6844001879874113,-2.040004774755151,0.5035750376854083,-1.225985531312848,-0.31923501344272404,2.2566471528226537
Pinós,8.905596788169891,3.5089115559350135,-0.07783497134277308,-3.192445954703514,3.5135645833538285,-3.2324908617843806,-1.1872499552796059,5.926862754016827,2.7490561858829543,1.395819164160848,-2.60555356378287,-0.39120154510106087,0.42234282890092956,0.647991584917503,-1.0815880337213781,-0.6600630916653843,-1.1850317900807301,0.8777168200270108,-0.17236370725212957,-0.1620828055764963,-1.6145165149741163,1.7618286263235372,-0.4909410061209233,-1.2689138340785757,-0.08963175702843111
Pira,0.8193857775931368,0.7217367805349721,-2.1450342893262433,0.2649065720600634,1.3647258583836268,-1.376959675674894,-0.561592189165039,-0.3123902967458273,-1.8832004703753187,-0.01079055144783264,0.6007116768896766,-0.7299704988113289,0.24427223977457133,-0.6184452668656747,-1.1975843371225041,-0.37794514100729276,0.19297741359619705,0.6411170023317413,0.02998889777773105,0.531530443820272,-0.2840234932178865,-0.6717785302726693,0.5987026071355246,0.08597690651821527,-0.2346507121064677
"Pla de Santa Maria, el",-2.7428213294529415,-2.329235943148894,-2.0640808461531974,1.899017530920947,0.9367242790526341,-0.2805830610764225,2.514042632608452,0.3261160463893094,-0.6770415567902391,-0.8760444153532089,0.3209840665808869,-0.8360696213571659,-0.33003447829201976,-0.9294173193243861,-0.4546027106277752,0.0011741634729823067,0.2813685774625816,-0.996417390189633,0.8605817297943776,-0.003696004167999114,0.2976801458778773,0.8213815424598466,0.04770321377479398,-0.2570118909313149,0.612465625980145
"Pla del Penedès, el",-3.5097811243405466,0.8826951441860367,-1.6275748904356682,0.2536473347094503,2.3330297955579735,-1.388898970583276,-0.6603234650716916,-0.5998154288978391,0.4008323623626179,-0.8381330679701772,-0.17416140382763526,-0.3155777052660569,0.15771757162366712,-1.7236941333727895,1.026989657824989,1.9361776241506854,-0.18646178797896518,-1.2168054773503922,-0.7803813665879972,0.03288873392970998,0.2343425128973032,-0.300817098476706,0.5191823124830677,-0.37325098059739664,-0.08561617543809603
"Planes d'Hostoles, les",1.6231301134493452,-2.4139412405055025,-2.0974252329343637,-1.5640434060710975,-2.586566536838739,1.1036279232137185,-2.2162744782175183,-0.5086361664466315,-0.2473822928466292,-2.272825670888535,0.22646569280844633,-1.1212582279375949,0.010035512230697853,1.0759656667756847,0.4678480198938273,-0.49913283665508223,-0.25902200069982684,0.7350979015799555,0.7866848682282407,0.0676592937138535,0.1342410914183139,-0.11591477851354312,-0.6658346535138718,-0.5899482517260553,-0.6638883958537797
Planoles,3.525773934705211,0.6688788989855214,5.284855373689324,0.9246048419930799,-2.4281664776377263,1.3347815296042993,-2.1869955959037584,-3.155022649541133,-1.1034913471222483,-1.6480273920148427,-0.402463295711221,-0.5320017998910246,-0.3515035675273309,-1.2204500189325,0.4729642540658377,1.6694450713602917,0.6266689694634456,0.18971016021366907,1.0313833253141826,0.15346360005330398,0.1296050182681388,1.0947157872757602,-0.015232442463230347,-1.1214034396848465,2.7618503446613594
"Plans de Sió, els",7.757550400502715,-1.5843219248635012,-0.14368483006077182,1.1164012709040854,1.9342120689816873,-0.7964843994581209,0.7575366352710253,2.1360581907937823,-1.033920922518783,1.644082203479343,-0.7087052099407919,-0.5925262855008733,-1.2497668711578422,2.062357280055038,-2.246609815488159,-0.7495118908623153,0.45048098767656686,-0.07593183013827293,-0.23415286679792596,0.599296696420684,-0.7778375016880509,0.27098797818014275,-0.7183883297076848,-0.36303312764619483,0.001994413482502183
"Poal, el",2.4357118218284044,-1.1459511979620547,-1.4977285274019256,-3.09813721414362,0.2823535823225953,-0.8512303630985237,-1.4229857159669053,-0.3397903289557099,-1.2630226858430529,-0.363217669667218,0.8650641732987373,0.6414507856819247,-0.5183241385925559,-0.8063169502338695,-0.8877795717716401,-1.0576925289859112,-0.055012783605838514,1.1568987591418092,-1.5050626683370236,0.29678169163522605,1.2830945520516894,0.07407822808317245,-1.099423146825017,0.13673564618000641,1.1513259381418233
"Pobla de Cérvoles, la",10.346833094188028,-2.8211260051071942,0.5302508256812081,3.5091582997205153,2.5855719879149666,-1.2771941355634124,2.134206235532643,-0.6174512017982893,-1.2231774648910936,4.3150638529676995,-0.8390474181498805,3.3192366475525006,-1.9771341240352418,1.0839584145638441,-0.6298048215595519,0.5573449670738359,0.5003951777561324,-3.4792522642454484,1.3148200773894394,1.237319048804329,-0.5080898073902275,0.2420986512150833,0.7639023267981591,0.7965411242446633,-2.5832685148345127
"Pobla de Claramunt, la",-2.7123919274683934,1.1993901555212274,-4.037991698058862,0.046004194088646574,-0.9909840330480263,0.6608264219196122,3.724674513926685,0.01630547197793976,-1.5058294744650178,-0.6820190630890208,-0.2861181473948735,-1.5399563370457359,0.34048454685152074,-1.1929458988058999,1.3945431713408478,0.5041708728732875,-0.6476144648019313,0.009829103373573327,1.254908038431266,1.1099973206773555,-0.3509196094001229,0.3208342563399442,1.0176326857283922,-0.6126709515886107,-0.814086689037059
"Pobla de Lillet, la",7.819922619200483,-5.418813215560956,-4.45587021138695,2.116239868990282,-6.260890029555922,3.719774301443621,-2.508443550591969,-0.3726116978111844,-0.74283822005747,-3.1049195298508923,-0.14461521355438425,-0.49347046323571125,-1.081667591800045,0.08883985206853284,-0.03812160104863407,-0.5626277569511244,1.5668684350712097,0.4538564682306546,-0.04679226544500427,0.6055990651329691,1.8842879120338552,0.3567417680361942,1.1300777480245565,-0.24224403819165918,0.420741595079747
"Pobla de Mafumet, la",-10.092064379774756,1.9859984900065357,-1.2353015114227994,1.4684699683853901,3.962890370089253,-2.066972611442218,2.2341510072869295,2.3300081923247373,-0.7695586073949131,0.36877222205478116,-2.252131828553,-0.5230588671335578,-0.27393866742923156,-1.670062092471684,1.157651585143657,0.861003903215916,0.6558348687521548,-0.3982536477519942,0.014434250561668301,1.059213497889269,1.3267946335618441,-0.060955402950662534,0.14853551095045223,0.9741769406143957,0.6600230327454608
"Pobla de Massaluca, la",7.838726053614212,-7.35824208740923,0.6154981036102847,-0.7273238932713799,1.4458999345340489,-0.966407095489546,0.18880452773329612,-2.204062661514506,0.04430695067513627,-0.12757359108028865,-2.1156619357631015,-1.7506526001324039,1.1593562333758163,-0.7053186659386124,-3.1095726085201445,0.4190789622167679,-0.903104732042144,2.5861496963782584,0.07492005027458619,1.694683164558166,-1.1318515033542855,-0.5154127687483544,-0.05598283966238825,1.1932558134437978,-1.025916583725169
"Pobla de Montornès, la",-5.509996568496215,-2.3861947094681555,-0.563026506517971,5.4687014479934035,1.9730910362608614,-0.6377407451192681,0.6910320630260541,0.15295863144597838,0.5264171833843454,0.339685185982341,-1.908417340934193,-0.3743674104182684,-0.8159418397317407,0.036480717862696084,-0.9115734531164478,-0.8043484614440634,0.21951058705460058,0.37640976952197386,0.5366349934875247,0.1534964263761895,-0.09412113070316577,0.2243871417722572,-0.3892150697897962,0.07321922993817334,0.028864719661790057
"Pobla de Segur, la",-0.3671571005066413,-4.599176278498519,1.2618912509328015,-0.38854970890406204,-2.7929880790814146,1.6766739126364794,-1.6739992739943235,0.42611440308623066,-0.19538119628325737,-0.031955858787206214,0.245409562937079,-0.23568358594987865,-0.640126884554562,-0.7545681164590701,1.097510979183102,-0.6559199905418507,-0.3192564414508516,0.24159276598573895,-0.054340516917442266,-0.6068997431065356,0.8486455021365551,0.044258555637669034,0.1357650117803055,-0.2975277246003899,1.036661613956606
Poboleda,5.080324670010603,-3.368226858854711,0.3501077616696969,0.2814313726578926,-0.5749126162595803,0.2616054415995998,1.4412939979722774,-2.300166351269047,-2.0882709881137167,-1.1788378518890557,-0.05513606205801106,1.6786095008412185,1.236892705280838,-3.0705470827352728,-0.8775847882551484,-1.6298058859923532,0.7003007797534647,-0.4074873623492486,0.2508141859045593,0.26478117832324166,-2.57467528752735,-1.3583062927642302,2.255544109369677,1.9355937692723115,-1.1760006579326279
Polinyà,-7.277513093559942,3.555374970556011,-2.686505705466264,-0.289573018633629,0.03399456329567972,-0.2962183872827501,4.528588485756467,1.2162648587321387,-1.2961583893494337,0.5532918584194523,-0.27457301196256334,-0.43288860061702794,0.29189391886915983,-0.43347379938662284,-0.11848816412228098,-0.5313682197179348,0.3168880843342488,-0.16347920122465842,0.7895461446889626,0.15969142193309094,-0.7817799636782767,-0.19380679804231593,1.0273396054457806,-0.45935446506153704,-1.312659606009214
"Pont d'Armentera, el",3.8282290062932613,-5.709818701539364,-2.8483020173243334,1.4669700196223927,-2.4198288955068,1.7902321636548506,0.1387708971779133,-1.765823709380991,0.1218908715023736,-1.02199876932576,0.13953367965946212,0.2155030629145712,-0.9041855294702278,-1.0195300843984696,-0.1817537720220435,-1.2416402463452902,0.5220111190896742,0.23649343820527402,-0.5807474416117435,1.2512480835101278,0.611676140794869,-0.12401761935547347,0.46597842140242896,-0.3730474586405029,-0.27741337812086553
Pont de Molins,-2.214992853657579,3.119653680972512,0.5063937380331305,-0.982436081624989,-2.3855167953175975,3.143833117125829,3.184341240359302,-0.09583993085115737,0.22490942134770933,0.1891871393494286,-1.547780889877324,-0.12771891395657484,-1.0738666662041312,0.9208459868493456,-0.028985238367888643,1.8101118778055212,-0.1495650758152159,-1.2820372395343391,-1.7450522259209282,-1.7114726128753022,1.4972466355095584,1.6583388496572715,-1.5006705850867015,0.2994804462501812,-1.4611741380325205
"Pont de Suert, el",-1.1162881246793133,-1.0413978815237952,2.3214701551170434,0.33462117891986665,-1.7467776140328422,0.7309715563393717,-1.7417752647088527,1.4907510008763616,-2.1882309787532725,0.1949426615110439,-0.6832208639656182,0.376561580107311,1.1983733115283648,0.5459648388344631,1.3528914607621698,-0.8333500433233156,-1.530060867318403,0.6754770296254593,-0.1888072973270335,-0.435806352087779,0.8595106604821132,-0.5974176026010407,0.628404585690947,-0.07681163680099869,0.7870471281342402
"Pont de Vilomara i Rocafort, el",-4.294630215895174,-0.9445126116962015,-2.1157372690489,2.808348783925957,1.1241427018162387,-0.5774007571214661,-0.4011237076963844,0.6446244451875912,-0.44395718620660307,-1.494570465756264,-0.7469685361368003,-1.2925817072154078,-0.7433217764982466,0.9764260449186983,-0.692038351500813,0.22330221976921963,-0.3356583550987703,0.044301430045128494,0.5690833429702135,0.20873820192142994,-0.07101175845673767,-0.9930630435798984,0.2680681051759599,0.3173565972895791,-0.7358920314254473
Pontils,5.80565114705807,0.6136059280966355,2.853581199068096,2.9160620229683474,1.676700522323906,-0.6971240126675909,1.875386678269306,-1.979977092340861,4.0719717731822,3.8791416230656526,-5.104734235832573,-1.5776035128726227,1.0973645884419347,0.21268803234095157,-1.041293715604206,2.786745013538447,-0.4429503097787532,-0.4916245589182178,2.1474140755339013,-0.2837021399435198,-0.39567468113301046,-1.3290364784240825,-0.2862198011775488,-2.407001031415261,-0.6812224435656895
Pontons,-2.6507761834410064,-4.060213084771495,3.576967629576419,4.664630009843748,2.120377966665853,-0.40819677889390166,1.8831155630917598,-0.8981264096202985,0.760797858793142,-2.052681329811865,0.41806339681304866,-0.3283614699177324,-0.00047891209137964784,-0.6277968512246255,0.17647658613807748,0.7356643134926668,0.24381812045908935,-0.4284328484897713,-0.9802450883969537,0.3945678477099545,-0.9080754049463627,1.4291226829529375,-0.21664881488787796,-1.5662793565257769,2.097821663772214
Pontós,0.5801996690428324,4.376406013748981,2.7742805015479886,-1.0919659666728103,0.6226704567479642,-0.7256651908812205,1.0067683302607244,-1.4396246175751375,1.3315227899926085,-0.5192283002225945,2.262955108389971,-1.3820524483545145,0.9980060143458616,2.3667768210056908,-1.5188174691492655,-0.17069450149075316,-0.07226934557222521,-1.9554843885263684,0.09396231196904099,1.3224494835825298,-0.6522607278015105,-0.8603037204747714,-0.5405401637332865,-0.24232373956158967,0.9962201003790092
Ponts,-1.431086961394234,-3.7425142968276646,1.7019316054623457,-2.5582469735626248,-0.9914010225613296,0.5593716709131553,-0.19252155909457877,-0.16296434555636827,-0.33544608974131934,-1.2940997349724301,0.5697201836239199,0.38690024058392664,-0.4558392990503561,-0.9669727641779048,-0.24577264593027734,-0.539890750608705,0.10972115084225803,-0.1806905872207221,-1.1450703583154178,-0.5328508917559694,-0.4054028532567096,-0.557215024670404,0.4017789138355108,-0.1902846630864381,0.8505804741652093
Porqueres,-2.5662390240394077,3.4380928670422075,-2.8460893246933323,-1.683558793891124,-0.5306425592811335,-0.3420993764820752,-2.1687893481600824,-0.00965489494831856,-0.9911855659349917,-0.6700215525873154,0.814946801749898,-0.399556203359933,0.37818952764457353,0.4106760287921859,-0.276363008339932,-0.575611326176033,0.10387731612586393,-0.8103718536939974,0.11863315994763803,0.23232950914330847,-0.23409422150776318,-0.7165548461859977,0.1679617466749191,0.16008909461551607,-0.8712407298791004
Porrera,5.409309320818112,0.6041466061364821,-1.0786528812310814,0.7142347705424963,1.6231518012759079,-0.9891364422972743,1.7405409699553442,0.1994631767108829,-3.009767178667554,0.432780113485553,2.1618749259440104,1.529290602735989,0.15832652387544907,-1.2170663066197676,-0.11942512066029903,1.1664295669430185,-0.2859265314137366,-3.088571471595222,-2.6140128942083387,0.7762445248047961,-1.1668258819152986,-1.0096088197023412,0.442302709968487,0.8846407878682828,0.009572911085757727
